Date,PX_LAST,PX_HIGH,PX_LOW
7/12/2022,380.83,386.16,378.99
7/11/2022,384.23,386.87,383.5
7/8/2022,388.67,390.64,385.66
7/7/2022,388.99,389.83,383.267
7/6/2022,383.25,385.87,379.6
7/5/2022,381.96,381.98,372.9
7/1/2022,381.24,381.7,373.8
6/30/2022,377.25,380.6582,372.56
6/29/2022,380.34,382.27,378.42
6/28/2022,380.65,393.16,380.53
6/27/2022,388.59,391.36,387.44
6/24/2022,390.08,390.09,381.365
6/23/2022,378.06,378.83,372.89
6/22/2022,374.39,378.72,370.18
6/21/2022,375.07,376.525,371.81
6/17/2022,365.86,369.38,362.17
6/16/2022,366.65,370.94,364.0799
6/15/2022,379.2,383.9,372.12
6/14/2022,373.87,377.94,370.59
6/13/2022,375,381.81,373.3
6/10/2022,389.8,395.7777,389.75
6/9/2022,401.44,411.74,401.44
6/8/2022,411.22,415.82,410.38
6/7/2022,415.74,416.22,407.61
6/6/2022,411.79,416.609,410.5523
6/3/2022,410.54,414.04,409.51
6/2/2022,417.39,417.44,407.04
6/1/2022,409.59,416.24,406.93
5/31/2022,412.93,416.46,410.03
5/27/2022,415.26,415.3801,407.7
5/26/2022,405.31,407.04,398.45
5/25/2022,397.37,399.45,391.89
5/24/2022,393.89,395.15,386.96
5/23/2022,396.92,397.73,390.38
5/20/2022,389.63,397.03,380.54
5/19/2022,389.46,394.14,387.11
5/18/2022,391.86,403.8,390.55
5/17/2022,408.32,408.57,402.5824
5/16/2022,400.09,403.97,397.6
5/13/2022,401.72,403.18,395.61
5/12/2022,392.34,395.8,385.15
5/11/2022,392.75,404.04,391.96
5/10/2022,399.09,406.08,394.82
5/9/2022,398.17,406.41,396.5
5/6/2022,411.34,414.8,405.73
5/5/2022,413.81,425,409.44
5/4/2022,429.06,429.66,413.7099
5/3/2022,416.38,418.93,413.36
5/2/2022,414.48,415.92,405.02
4/29/2022,412,425.87,411.21
4/28/2022,427.81,429.64,417.6
4/27/2022,417.27,422.92,415.01
4/26/2022,416.1,426.04,416.07
4/25/2022,428.51,428.69,418.84
4/22/2022,426.04,438.0825,425.44
4/21/2022,438.06,450.01,437.1
4/20/2022,444.71,447.57,443.48
4/19/2022,445.04,445.8,437.68
4/18/2022,437.97,439.75,435.61
4/14/2022,437.79,444.7301,437.68
4/13/2022,443.31,444.11,437.84
4/12/2022,438.29,445.75,436.6501
4/11/2022,439.92,445,439.39
4/8/2022,447.57,450.63,445.94
4/7/2022,448.77,450.69,443.53
4/6/2022,446.52,448.93,443.47
4/5/2022,451.03,457.83,449.82
4/4/2022,456.8,456.91,452.26
4/1/2022,452.92,453.46,449.14
3/31/2022,451.64,458.76,451.16
3/30/2022,458.7,461.195,456.465
3/29/2022,461.55,462.07,457.18
3/28/2022,455.91,455.91,450.06
3/25/2022,452.69,452.98,448.43
3/24/2022,450.49,450.5,444.76
3/23/2022,443.8,448.49,443.71
3/22/2022,449.59,450.58,445.86
3/21/2022,444.39,446.46,440.68
3/18/2022,444.52,444.86,437.22
3/17/2022,441.07,441.07,433.19
3/16/2022,435.62,435.68,424.8
3/15/2022,426.17,426.84,418.42
3/14/2022,417,424.55,415.79
3/11/2022,420.07,428.77,419.53
3/10/2022,425.48,426.43,420.44
3/9/2022,427.41,429.51,422.82
3/8/2022,416.25,427.21,415.12
3/7/2022,419.43,432.3018,419.36
3/4/2022,432.17,433.37,427.88
3/3/2022,435.71,441.11,433.8
3/2/2022,437.89,439.72,431.57
3/1/2022,429.98,437.17,427.11
2/28/2022,436.63,438.2,430.7
2/25/2022,437.75,437.84,427.86
2/24/2022,428.3,428.76,410.64
2/23/2022,421.95,433.26,421.35
2/22/2022,429.57,435.5,425.86
2/18/2022,434.23,438.66,431.82
2/17/2022,437.06,446.5652,436.42
2/16/2022,446.6,448.055,441.94
2/15/2022,446.1,446.28,443.18
